what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1481381619154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1481381626627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481381629762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481381630449
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481381633818
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481381634957
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481381638906
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1481381669716
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1481381709964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1481381712242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1481381732584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481381735735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481381736297
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481381739745
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481381740883
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481381744879
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1481381894327
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1481381894374
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1481381975073
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1481381975120
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1481381991843
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1481381993341
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1481382008223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382064180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382064882
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382068969
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481382070186
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x10002020, /cygdrive/c/Users/MATRIX/Desktop/sharm4/software/dfasf/dfasf.elf] return code: 134",1481382077334
error,log,,,"Downloading ELF Process failed",1481382077334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382077350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382078333
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382082872
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481382083980
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382088007
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1481382266190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382271248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382272122
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382275336
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481382276459
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x10002020, /cygdrive/c/Users/MATRIX/Desktop/sharm4/software/dfasf/dfasf.elf] return code: 134",1481382281561
error,log,,,"Downloading ELF Process failed",1481382281561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382281561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382285461
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382290157
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481382291280
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382295244
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1481382335446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382346085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382346662
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382349876
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481382351046
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382355026
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1481382389502
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1481382488874
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1481382497891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382520370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382521306
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382524457
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481382525627
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382530621
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1481382560184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382563475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382564037
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382567297
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481382568389
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x10002020, /cygdrive/c/Users/MATRIX/Desktop/sharm4/software/dfasf/dfasf.elf] return code: 134",1481382572228
error,log,,,"Downloading ELF Process failed",1481382572228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382572228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382574209
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382578125
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481382579217
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382583181
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1481382610356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382614693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382615317
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382618671
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481382619810
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382623774
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1481382762086
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382773084
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481382775223
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382779250
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1481382819873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382919260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382920118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382921819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382923691
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1481382938714
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1481382947153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382954423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382954906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382958666
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382959118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382960257
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1481382960257
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x10002020, /cygdrive/c/Users/MATRIX/Desktop/sharm4/software/dfasf/dfasf.elf] return code: 134",1481382966895
error,log,,,"Downloading ELF Process failed",1481382966895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382966911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1481382969641
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481382973806
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1481383168815
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1481383168815
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1481383168815
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1481383168815
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1481383168815
